Time,RSSI,RelativeLatitude,RelativeLongitude,Height
2021-01-16 18:15:33,-55,0.16241946708539956,-0.836012484837795,0
2021-01-16 18:15:34,-80,0.16241946333349944,-0.8360125299946048,0
2021-01-16 18:15:34,-78,0.16241946569959964,-0.8360125748437071,0
2021-01-16 18:15:34,-42,0.16241946780189664,-0.8360125957509013,0
2021-01-16 18:15:34,-85,0.1624194807595032,-0.836012598688697,0
2021-01-16 18:15:34,-51,0.16241948550150198,-0.8360125886734977,0
2021-01-16 18:15:34,-40,0.16241949568900083,-0.8360126178650944,0
2021-01-16 18:15:34,-71,0.16241949968039648,-0.836012629868506,0
2021-01-16 18:15:34,-46,0.1624194905440035,-0.836012652944305,0
2021-01-16 18:15:34,-74,0.16241947746269858,-0.8360126639436061,0
2021-01-16 18:15:34,-65,0.1624194582706977,-0.8360127382627951,0
2021-01-16 18:15:34,-72,0.16241944142200282,-0.8360127817325065,0
2021-01-16 18:15:35,-47,0.16241943610349807,-0.8360128193622955,0
2021-01-16 18:15:35,-47,0.16241942871930348,-0.836012839989607,0
2021-01-16 18:15:35,-47,0.16241943426250316,-0.8360128453786047,0
2021-01-16 18:15:35,-57,0.16241941739180277,-0.8360128501308992,0
2021-01-16 18:15:35,-47,0.16241940531200072,-0.8360128493668952,0
2021-01-16 18:15:35,-57,0.16241938645139697,-0.8360128564071942,0
2021-01-16 18:15:35,-71,0.16241929956739654,-0.8360128357029026,0
2021-01-16 18:15:35,-66,0.16241930507560198,-0.8360128597481946,0
2021-01-16 18:15:36,-68,0.16241930464899923,-0.8360128702422998,0
2021-01-16 18:15:36,-49,0.16241937928950279,-0.836012868328396,0
2021-01-16 18:15:36,-89,0.16241941733080267,-0.8360128571220002,0
2021-01-16 18:15:36,-67,0.16241945098420274,-0.8360128509731055,0
2021-01-16 18:15:36,-87,0.16241946261939688,-0.8360128352930047,0
2021-01-16 18:15:36,-49,0.16241947195690187,-0.8360128216502005,0
2021-01-16 18:15:36,-89,0.162419482049998,-0.8360127833943949,0
2021-01-16 18:15:36,-44,0.16241950295920304,-0.8360127413677958,0
2021-01-16 18:15:36,-84,0.16241952669619764,-0.836012679312006,0
2021-01-16 18:15:36,-85,0.16241955940520114,-0.8360126772906966,0
2021-01-16 18:15:36,-79,0.16241958889060015,-0.8360126368264957,0
2021-01-16 18:15:36,-41,0.1624196012660022,-0.8360126421703029,0
2021-01-16 18:15:37,-58,0.16241960672210354,-0.8360126088087014,0
2021-01-16 18:15:37,-74,0.16241958367790232,-0.8360126372098051,0
2021-01-16 18:15:37,-79,0.16241957368990256,-0.8360126169935995,0
2021-01-16 18:15:37,-80,0.1624195479173025,-0.8360126580824954,0
2021-01-16 18:15:37,-85,0.16241953291449818,-0.8360126552335032,0
2021-01-16 18:15:37,-81,0.1624195145333971,-0.836012708316602,0
2021-01-16 18:15:37,-73,0.1624195014023968,-0.8360127180732064,0
2021-01-16 18:15:37,-40,0.16241948485259883,-0.8360127737717988,0
2021-01-16 18:15:37,-88,0.16241946678339758,-0.8360127843108955,0
2021-01-16 18:15:38,-86,0.16241945199139707,-0.8360128707808059,0
2021-01-16 18:15:38,-53,0.16241943924070057,-0.8360129027456935,0
2021-01-16 18:15:38,-64,0.16241943869920306,-0.8360129016898981,0
2021-01-16 18:15:38,-47,0.16241943137529802,-0.836012877022597,0
2021-01-16 18:15:38,-70,0.1624194365391034,-0.8360129112409993,0
2021-01-16 18:15:38,-63,0.16241943528760316,-0.8360129152584932,0
2021-01-16 18:15:38,-85,0.16241944314400314,-0.8360129405438954,0
2021-01-16 18:15:38,-40,0.16241944309440015,-0.8360129359999036,0
2021-01-16 18:15:38,-63,0.1624194497124023,-0.8360129039673012,0
2021-01-16 18:15:38,-76,0.16241945362960308,-0.8360128669768017,0
2021-01-16 18:15:38,-67,0.16241946346539748,-0.8360128912158018,0
2021-01-16 18:15:39,-84,0.16241946939540242,-0.8360128854714048,0
2021-01-16 18:15:39,-76,0.16241953338430193,-0.8360128588224001,0
2021-01-16 18:15:39,-76,0.16241957658689898,-0.8360128174603005,0
2021-01-16 18:15:39,-87,0.16241962251709907,-0.8360128008398959,0
2021-01-16 18:15:39,-78,0.16241965803109792,-0.8360127692435952,0
2021-01-16 18:15:39,-81,0.16241967603509977,-0.8360127767175953,0
2021-01-16 18:15:39,-72,0.1624196832443019,-0.8360127629567984,0
2021-01-16 18:15:39,-79,0.16241967054399709,-0.8360127913445012,0
2021-01-16 18:15:39,-52,0.1624196727757976,-0.8360127842844065,0
2021-01-16 18:15:40,-87,0.16241966127739715,-0.8360128124599981,0
2021-01-16 18:15:40,-40,0.1624196459301004,-0.8360128183555986,0
2021-01-16 18:15:40,-56,0.16241962342750327,-0.8360127981726038,0
2021-01-16 18:15:40,-76,0.1624196048696973,-0.8360127716642012,0
2021-01-16 18:15:40,-42,0.1624195439024021,-0.8360127643918958,0
2021-01-16 18:15:40,-75,0.16241952119290204,-0.8360127402231967,0
2021-01-16 18:15:40,-85,0.1624195381760032,-0.8360127188650068,0
2021-01-16 18:15:40,-71,0.16241957165269838,-0.836012676294601,0
2021-01-16 18:15:40,-87,0.16241964166930245,-0.8360125912306984,0
2021-01-16 18:15:41,-62,0.16241970805519657,-0.8360125044093962,0
2021-01-16 18:15:41,-46,0.16241977822809872,-0.8360124772218995,0
2021-01-16 18:15:41,-41,0.1624198044468983,-0.8360124504747972,0
2021-01-16 18:15:41,-53,0.1624198014692979,-0.8360125035989938,0
2021-01-16 18:15:41,-56,0.16241978979739713,-0.8360125195682002,0
2021-01-16 18:15:41,-70,0.16241969631820297,-0.8360125978518056,0
2021-01-16 18:15:41,-64,0.16241964325620017,-0.836012619549507,0
2021-01-16 18:15:41,-60,0.16241955145019915,-0.836012588400294,0
2021-01-16 18:15:41,-80,0.16241946276679897,-0.836012509653699,0
2021-01-16 18:15:41,-55,0.16241936671549695,-0.8360123928132026,0
2021-01-16 18:15:41,-59,0.1624192231403967,-0.8360122325481001,0
2021-01-16 18:15:42,-50,0.1624190131134995,-0.8360119613182064,0.328084
2021-01-16 18:15:42,-76,0.1624187580121017,-0.8360117106865061,0.328084
2021-01-16 18:15:42,-50,0.16241836008470045,-0.8360114287901013,0.36089239999997
2021-01-16 18:15:42,-42,0.1624179700593018,-0.8360111867279016,0.68897639999997
2021-01-16 18:15:42,-57,0.16241752335589865,-0.8360108700096021,0.68897639999997
2021-01-16 18:15:42,-61,0.16241709572089746,-0.8360106087099979,0.72178480000013
2021-01-16 18:15:42,-87,0.16241664377390208,-0.8360103098257952,0.72178480000013
2021-01-16 18:15:42,-85,0.16241621305130138,-0.8360100703871041,0.72178480000013
2021-01-16 18:15:42,-70,0.1624157827862973,-0.8360097589132067,0.72178480000013
2021-01-16 18:15:43,-42,0.16241536836479753,-0.8360095032200974,0.7545932000001
2021-01-16 18:15:43,-44,0.16241500646790286,-0.8360092058453006,1.0826772000001
2021-01-16 18:15:43,-69,0.16241465775169672,-0.8360089493298943,1.0826772000001
2021-01-16 18:15:43,-64,0.16241438050099788,-0.8360086614383988,1.1154856000001
2021-01-16 18:15:43,-48,0.1624140967473977,-0.8360084125892939,1.4435696000001
2021-01-16 18:15:43,-84,0.16241380315079823,-0.8360081484725015,1.4435696000001
2021-01-16 18:15:43,-65,0.16241351234489798,-0.8360079307129951,1.4435696000001
2021-01-16 18:15:43,-64,0.16241316007990036,-0.8360076854833949,1.804462
2021-01-16 18:15:43,-72,0.1624128353922032,-0.8360074750120958,1.804462
2021-01-16 18:15:43,-63,0.16241245647359648,-0.8360072379316961,2.132546
2021-01-16 18:15:43,-74,0.16241212610920286,-0.8360070280545955,2.46063
2021-01-16 18:15:44,-83,0.16241170602049948,-0.8360067702911067,2.46063
2021-01-16 18:15:44,-84,0.1624113568798009,-0.8360065617138019,2.8215224
2021-01-16 18:15:44,-45,0.1624109384857988,-0.836006397203704,3.1496064
2021-01-16 18:15:44,-54,0.1624105859578009,-0.8360062375340931,3.1496064
2021-01-16 18:15:44,-51,0.16241010984889925,-0.8360061077583936,3.5104988
2021-01-16 18:15:44,-80,0.1624097139734033,-0.8360059787009959,3.5104988
2021-01-16 18:15:44,-52,0.16240914219209657,-0.8360058793052048,3.8713912000001
2021-01-16 18:15:44,-53,0.1624086874020989,-0.8360057797714973,3.8713912000001
2021-01-16 18:15:44,-68,0.1624080945432027,-0.8360057291342997,4.1994752000001
2021-01-16 18:15:45,-71,0.16240759678699845,-0.8360056514316057,4.1994752000001
2021-01-16 18:15:45,-45,0.1624069520354965,-0.8360056231870061,4.2322836000001
2021-01-16 18:15:45,-46,0.16240637290910342,-0.8360055226989971,4.5931760000001
2021-01-16 18:15:45,-76,0.16240571708590323,-0.8360053672200962,4.5931760000001
2021-01-16 18:15:45,-67,0.16240509936800152,-0.8360051708193055,4.5931760000001
2021-01-16 18:15:45,-42,0.16240433407870114,-0.836004892999398,4.9540684
2021-01-16 18:15:45,-40,0.1624036414250014,-0.8360046167062052,4.9540684
2021-01-16 18:15:45,-58,0.16240286401839654,-0.8360042769287048,5.3149608
2021-01-16 18:15:45,-62,0.16240215256100043,-0.8360039309213931,5.3477692
2021-01-16 18:15:45,-51,0.16240151094839916,-0.8360034535520953,5.3477692
2021-01-16 18:15:45,-58,0.16240085595720188,-0.8360029434975047,5.6758532
2021-01-16 18:15:45,-89,0.16240014673650194,-0.8360021987068933,5.7086616000001
2021-01-16 18:15:46,-68,0.16239941521990175,-0.836001447147197,5.7414700000001
2021-01-16 18:15:46,-49,0.16239869770709703,-0.8360005407703994,6.0695540000001
2021-01-16 18:15:46,-69,0.1623979517023031,-0.8359996711632931,6.0695540000001
2021-01-16 18:15:46,-66,0.16239727805410098,-0.8359987132621995,6.1023624000001
2021-01-16 18:15:46,-85,0.16239657625420278,-0.8359978464145001,6.1023624000001
2021-01-16 18:15:46,-73,0.16239601699030004,-0.8359971144243019,6.1351708000001
2021-01-16 18:15:46,-65,0.16239542889489655,-0.8359964421396029,6.4960632
2021-01-16 18:15:46,-51,0.1623949458714975,-0.8359959080914052,6.4960632
2021-01-16 18:15:46,-85,0.1623944407225011,-0.8359953886872944,6.4960632
2021-01-16 18:15:47,-57,0.1623940555824035,-0.8359950174041018,6.4960632
2021-01-16 18:15:47,-84,0.1623936524219971,-0.8359946287574047,6.4960632
2021-01-16 18:15:47,-77,0.16239333918760224,-0.8359944483498936,6.5288716
2021-01-16 18:15:47,-83,0.16239299206679902,-0.8359942249296068,6.5288716
2021-01-16 18:15:47,-60,0.1623926350809981,-0.8359941421468022,6.5288716
2021-01-16 18:15:47,-76,0.16239228195620115,-0.8359940104296015,6.889764
2021-01-16 18:15:47,-43,0.16239188825699813,-0.8359939446999931,6.889764
2021-01-16 18:15:47,-70,0.16239153274810292,-0.8359938595744012,6.889764
2021-01-16 18:15:47,-83,0.16239105469890092,-0.8359939350907979,7.217848
2021-01-16 18:15:47,-63,0.162390670296503,-0.8359939655770035,7.217848
2021-01-16 18:15:48,-73,0.16239018044269926,-0.835994043713697,7.2506564000001
2021-01-16 18:15:48,-63,0.16238980598200214,-0.8359940790309963,7.2506564000001
2021-01-16 18:15:48,-70,0.16238936250289981,-0.8359941642709998,7.6115488000001
2021-01-16 18:15:48,-47,0.1623890186260013,-0.8359941974965039,7.6115488000001
2021-01-16 18:15:48,-56,0.16238857164579912,-0.8359942605265047,7.6115488000001
2021-01-16 18:15:48,-62,0.16238820819989996,-0.8359942789537058,7.6443572000001
2021-01-16 18:15:48,-41,0.16238773601789802,-0.8359943765808993,7.9724412000001
2021-01-16 18:15:48,-84,0.16238731779770177,-0.8359943995148029,7.9724412000001
2021-01-16 18:15:48,-85,0.16238671026759732,-0.8359943661613016,7.9724412000001
2021-01-16 18:15:48,-59,0.16238618386490344,-0.8359942980673054,8.0052496
2021-01-16 18:15:49,-67,0.16238554437170194,-0.8359943114956963,8.0052496
2021-01-16 18:15:49,-45,0.16238498214819685,-0.8359942777342013,8.038058
2021-01-16 18:15:49,-88,0.16238435306880206,-0.8359943310163942,8.3989504
2021-01-16 18:15:49,-59,0.16238380620639958,-0.8359943094662015,8.3989504
2021-01-16 18:15:49,-50,0.16238323044070313,-0.8359943276988986,8.3989504
2021-01-16 18:15:49,-84,0.16238271988770236,-0.8359942854953033,8.3989504
2021-01-16 18:15:49,-78,0.1623822691994974,-0.8359942825070021,8.4317588000001
2021-01-16 18:15:49,-57,0.16238182885690122,-0.8359942317619016,8.4317588000001
2021-01-16 18:15:49,-62,0.16238144966720114,-0.8359942462100065,8.4645672000001
2021-01-16 18:15:49,-43,0.1623810454353034,-0.8359942025987976,8.7926512000001
2021-01-16 18:15:50,-77,0.1623806879103995,-0.835994277369295,8.7926512000001
2021-01-16 18:15:50,-70,0.16237993990740307,-0.8359943092760034,8.7926512000001
2021-01-16 18:15:50,-77,0.1623795587147967,-0.8359942840209982,8.7926512000001
2021-01-16 18:15:50,-43,0.16237921193759774,-0.8359943217305954,9.1535436000001
2021-01-16 18:15:50,-40,0.16237885239669936,-0.8359942949594057,9.1535436000001
2021-01-16 18:15:50,-62,0.16237856084340052,-0.8359943345403025,9.1535436000001
2021-01-16 18:15:50,-60,0.1623782413166026,-0.8359943053933989,9.186352
2021-01-16 18:15:50,-45,0.16237796507709845,-0.8359943770040985,9.514436
2021-01-16 18:15:50,-89,0.1623776617729007,-0.8359943615579937,9.514436
2021-01-16 18:15:51,-44,0.16237742162630298,-0.835994359281699,9.8753284
2021-01-16 18:15:51,-61,0.1623771439700974,-0.8359943092863062,9.8753284
2021-01-16 18:15:51,-43,0.16237686820939956,-0.8359943775353997,10.2034124
2021-01-16 18:15:51,-77,0.16237657782850334,-0.8359943888051049,10.2034124
2021-01-16 18:15:51,-78,0.16237636596469684,-0.8359944479570061,10.2034124
2021-01-16 18:15:51,-62,0.16237613066749645,-0.8359944698442945,10.2034124
2021-01-16 18:15:51,-58,0.162375862059001,-0.8359946585429014,10.5314964
2021-01-16 18:15:51,-59,0.16237558740559876,-0.8359947656115025,10.5314964
2021-01-16 18:15:51,-68,0.16237534971139667,-0.835994894081793,10.5643048
2021-01-16 18:15:51,-76,0.16237509486970225,-0.8359949420862023,10.5643048
2021-01-16 18:15:52,-53,0.16237482035960227,-0.8359949584259994,10.5643048
2021-01-16 18:15:52,-69,0.16237454025750253,-0.8359949211320981,10.5643048
2021-01-16 18:15:52,-58,0.1623742891643971,-0.8359949001602018,10.5971132
2021-01-16 18:15:52,-53,0.16237402728459926,-0.8359948333435057,10.5971132
2021-01-16 18:15:52,-43,0.16237379229030324,-0.8359947729097001,10.5971132
2021-01-16 18:15:52,-72,0.16237354508280077,-0.8359946806938012,10.5971132
2021-01-16 18:15:52,-68,0.16237330512179682,-0.8359945882311024,10.9251972
2021-01-16 18:15:52,-77,0.16237304742050185,-0.8359944557956993,10.9251972
2021-01-16 18:15:52,-51,0.16237279918050262,-0.8359943371187057,10.9251972
2021-01-16 18:15:52,-49,0.16237252379760037,-0.8359941397337991,10.9251972
2021-01-16 18:15:53,-72,0.16237230034249706,-0.8359938695100055,11.2860896
2021-01-16 18:15:53,-87,0.1623718185348011,-0.835993101779394,11.6141736
2021-01-16 18:15:53,-74,0.16237155121270064,-0.8359926232851933,11.6141736
2021-01-16 18:15:53,-87,0.16237135836580308,-0.8359919831305973,11.975066
2021-01-16 18:15:53,-74,0.16237110071340055,-0.8359913559208962,11.975066
2021-01-16 18:15:53,-68,0.16237087524230276,-0.8359906925042964,12.30315
2021-01-16 18:15:53,-82,0.16237059969660095,-0.8359900456059961,12.30315
2021-01-16 18:15:53,-74,0.16237045958200014,-0.8359893986505966,12.6640424
2021-01-16 18:15:54,-72,0.16237024288169977,-0.8359887577228022,12.9921264
2021-01-16 18:15:54,-85,0.1623701211001034,-0.8359880435243952,12.9921264
2021-01-16 18:15:54,-86,0.16236990581010247,-0.8359873818665022,13.3202104
2021-01-16 18:15:54,-52,0.16236974506639967,-0.8359867974066049,13.6482944
2021-01-16 18:15:54,-42,0.16236944436440126,-0.8359862756895069,13.6482944
2021-01-16 18:15:54,-40,0.16236905379520294,-0.8359858376833955,13.9763784
2021-01-16 18:15:54,-56,0.16236852557680237,-0.835985468985001,13.9763784
2021-01-16 18:15:54,-69,0.16236785221519767,-0.8359851555554059,14.3372708
2021-01-16 18:15:54,-57,0.1623670685753993,-0.8359849281505944,14.3700792
2021-01-16 18:15:54,-84,0.16236610363439752,-0.8359846830503983,14.6981632
2021-01-16 18:15:55,-87,0.16236506240080217,-0.8359845639105998,15.0590556
2021-01-16 18:15:55,-67,0.1623637357920984,-0.8359843149925013,15.091864
2021-01-16 18:15:55,-46,0.16236240984459727,-0.8359842414731986,15.4527564
2021-01-16 18:15:55,-72,0.1623608317684031,-0.8359839972835061,15.8136488
2021-01-16 18:15:55,-68,0.16235929238720104,-0.8359839647575029,16.2073496
2021-01-16 18:15:55,-79,0.16235749198280303,-0.835983589801998,16.240158
2021-01-16 18:15:55,-45,0.1623557605201995,-0.8359834893749962,16.6010504
2021-01-16 18:15:55,-74,0.16235379941439732,-0.8359830421760961,16.9619428
2021-01-16 18:15:55,-56,0.16235192915299734,-0.8359829027133969,17.3556436
2021-01-16 18:15:55,-44,0.16234984011340003,-0.8359824010864969,17.388452
2021-01-16 18:15:56,-88,0.16234555483040225,-0.8359816371890929,18.1430452
2021-01-16 18:15:56,-53,0.1623433684164013,-0.8359813613328981,18.208662
2021-01-16 18:15:56,-74,0.16234095927030268,-0.8359806812195956,18.5695544
2021-01-16 18:15:56,-85,0.16233864963510314,-0.8359802983735989,18.6351712
2021-01-16 18:15:56,-41,0.1623360667926974,-0.8359795240286019,19.028872
2021-01-16 18:15:56,-62,0.1623335775271002,-0.8359789756877944,19.0944888
2021-01-16 18:15:56,-49,0.16233085644930156,-0.8359780940560029,19.4881896
2021-01-16 18:15:56,-72,0.16232821511319884,-0.8359774132012063,19.5538064
2021-01-16 18:15:56,-68,0.16232528722299833,-0.8359762611565031,19.6194232
2021-01-16 18:15:56,-82,0.1623224534698977,-0.8359753341463971,20.013124
2021-01-16 18:15:57,-87,0.16231950987489796,-0.8359740624613039,20.0787408
2021-01-16 18:15:57,-67,0.16231659970870282,-0.8359729679640964,20.1443576
2021-01-16 18:15:57,-61,0.162313312264601,-0.8359714690016062,20.5708668
2021-01-16 18:15:57,-52,0.16231012421420132,-0.835970173540403,20.6364836
2021-01-16 18:15:57,-82,0.1623065953564975,-0.8359685257245957,21.0301844
2021-01-16 18:15:57,-89,0.16230319282699668,-0.8359670592336954,21.1286096
2021-01-16 18:15:57,-52,0.1622995849116009,-0.8359652724803937,21.5223104
2021-01-16 18:15:57,-87,0.16229608330760215,-0.8359636742753054,21.6207356
2021-01-16 18:15:57,-62,0.16229227996589657,-0.8359617418228993,21.7191608
2021-01-16 18:15:57,-87,0.16228861317900112,-0.8359600016510029,22.1128616
2021-01-16 18:15:58,-74,0.16228470639860149,-0.8359579599792966,22.2112868
2021-01-16 18:15:58,-73,0.16228092343200018,-0.8359560977331029,22.309712
2021-01-16 18:15:58,-56,0.1622769938142028,-0.8359540056707999,22.7362212
2021-01-16 18:15:58,-46,0.16227313936540355,-0.8359520486093999,22.801838
2021-01-16 18:15:58,-53,0.16226886191199696,-0.8359497204017003,23.2283472
2021-01-16 18:15:58,-68,0.1622647720814996,-0.8359475782194039,23.3267724
2021-01-16 18:15:58,-54,0.16225603830640267,-0.8359427467529059,23.8845152
2021-01-16 18:15:58,-86,0.1622514469801999,-0.8359401247621037,24.3110244
2021-01-16 18:15:58,-58,0.1622471395244034,-0.8359377778662065,24.4094496
2021-01-16 18:15:59,-45,0.16224267111309842,-0.8359352286335024,24.8359588
2021-01-16 18:15:59,-66,0.16223848421419973,-0.8359329273214939,25.2952764
2021-01-16 18:15:59,-53,0.16223398382039989,-0.8359304120485973,25.3937016
2021-01-16 18:15:59,-88,0.16222985364340303,-0.8359281549251989,25.7874024
2021-01-16 18:15:59,-53,0.16222556983260006,-0.8359258753864935,26.2139116
2021-01-16 18:15:59,-47,0.1622215930159996,-0.8359237373529993,26.6404208
2021-01-16 18:15:59,-64,0.16221725258750297,-0.8359215269434941,27.0997384
2021-01-16 18:15:59,-83,0.1622132771126985,-0.8359194121900941,27.5262476
2021-01-16 18:15:59,-47,0.1622089454517024,-0.835917137405005,27.9527568
2021-01-16 18:15:59,-65,0.16220498654799798,-0.8359149141299014,28.3464576
2021-01-16 18:16:00,-76,0.16220062480640252,-0.8359124915686067,28.7729668
2021-01-16 18:16:00,-82,0.16219663877929946,-0.8359100959427934,29.199476
2021-01-16 18:16:00,-83,0.1621921391931025,-0.8359074606354966,29.3307096
2021-01-16 18:16:00,-47,0.16218804394309672,-0.8359048749335045,29.7572188
2021-01-16 18:16:00,-71,0.16218338802629972,-0.8359019436971948,30.183728
2021-01-16 18:16:00,-50,0.16217917984040042,-0.8358991207011996,30.9383212
2021-01-16 18:16:00,-79,0.16217052863400028,-0.8358934758978052,31.7913396
2021-01-16 18:16:00,-64,0.16216594348279756,-0.8358905799422018,32.2178488
2021-01-16 18:16:00,-72,0.1621617152083985,-0.8358877662625019,32.972442
2021-01-16 18:16:01,-54,0.16215717883250136,-0.8358849367515973,33.4317596
2021-01-16 18:16:01,-47,0.16215298432550185,-0.8358821843915933,33.8582688
2021-01-16 18:16:01,-78,0.16214825834649815,-0.8358793044370003,34.284778
