time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
89100,2021-01-16 18:16:54,36.1607909615309,-96.8350868605027,282.15224,309.2847868,1011.0241311061,1320.3089179061,0,4.250186,653.22508652,13,4,23.131,1320.3089179061,282.15224,21.8772732,653.22508652,-4.250186,0.223694,0.223694,210, 6.8, -5.4,0,0,1095,768,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89200,2021-01-16 18:16:54,36.1607896054148,-96.8350861602766,282.15224,309.2519784,1011.0569395061,1320.3089179061,0,4.2949248,653.76314428,13,4,23.131,1320.3089179061,282.15224,21.8772732,653.76314428,-4.250186,0.671082,0.223694,210.1, 7, -5,0,0,1091,752,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89300,2021-01-16 18:16:55,36.1607880957821,-96.8350854532596,282.15224,309.2519784,1011.0569395061,1320.3089179061,0,4.1830778,654.35041464,13,4,23.131,1320.3089179061,282.15224,21.8772732,654.35041464,-4.026492,1.11847,0.223694,210.2, 6.9, -5.2,0,0,1091,752,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89400,2021-01-16 18:16:55,36.1607869455014,-96.8350842958366,282.15224,309.21917,1011.0897479061,1320.3089179061,0,4.3172942,654.8720682,13,4,23.131,1320.3089179061,282.15224,21.8772732,654.8720682,-4.026492,1.565858,0.223694,210.2, 6.7, -5.6,0,0,1091,752,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89500,2021-01-16 18:16:55,36.1607855628091,-96.8350831344239,282.15224,309.21917,1011.0897479061,1320.3089179061,0,4.2054472,655.47574276,13,4,23.131,1320.3089179061,282.15224,21.8772732,655.47574276,-3.802798,1.789552,0,210.3, 6.3, -6,0,0,1088,750,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89600,2021-01-16 18:16:55,36.1607846542155,-96.8350814110647,282.15224,309.21917,1011.0897479061,1320.3089179061,0,4.4067718,655.9875538,13,4,23.131,1320.3089179061,282.15224,21.8772732,655.9875538,-3.802798,2.23694,0,210.3, 6.1, -6.1,0,0,1084,751,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89700,2021-01-16 18:16:55,36.160783418891,-96.8350797212356,282.15224,309.1863616,1011.1225563061,1320.3089179061,0,4.6528352,656.60435172,13,4,23.131,1320.3089179061,282.15224,21.8772732,656.60435172,-3.802798,2.684328,0,210.3, 5.6, -6,0,0,1073,767,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89800,2021-01-16 18:16:55,36.1607827469819,-96.8350775447541,282.15224,309.1863616,1011.1225563061,1320.3089179061,0,4.7646822,657.09647772,13,4,23.131,1320.3089179061,282.15224,21.8772732,657.09647772,-3.579104,3.131716,0,210.4, 5.1, -5.7,0,0,1073,773,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
89900,2021-01-16 18:16:55,36.1607816736159,-96.8350754152145,282.15224,309.1863616,1011.1225563061,1320.3089179061,0,5.0554844,657.71327564,13,4,23.131,1320.3089179061,282.15224,21.8772732,657.71327564,-3.579104,3.579104,0,210.4, 5, -5.1,0,0,1066,778,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90000,2021-01-16 18:16:55,36.1607811305233,-96.8350729591179,282.15224,309.1535532,1011.1553647061,1320.3089179061,0,5.2120702,658.19555912,13,4,23.131,1320.3089179061,282.15224,21.8772732,658.19555912,-3.579104,3.802798,0.223694,210.4, 4.6, -4.4,0,0,1072,782,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90100,2021-01-16 18:16:55,36.1607801524147,-96.8350705311185,282.15224,309.1535532,1011.1553647061,1320.3089179061,0,5.2120702,658.81891872,13,4,23.131,1320.3089179061,282.15224,21.8772732,658.81891872,-3.35541,4.026492,0.223694,210.4, 4.2, -3.5,0,0,1073,781,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90200,2021-01-16 18:16:55,36.16077965372,-96.8350678088188,282.15224,309.1535532,1011.1553647061,1320.3089179061,0,5.4133948,659.32416808,13,4,23.131,1320.3089179061,282.15224,21.8772732,659.32416808,-3.35541,4.250186,0,210.4, 3.8, -2.5,0,0,1080,773,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90300,2021-01-16 18:16:55,36.1607787170911,-96.835065135838,282.15224,309.1207448,1011.1881731061,1320.3089179061,0,5.59235,659.96393188,13,4,23.131,1320.3089179061,282.15224,21.8772732,659.96393188,-3.35541,4.47388,0,210.3, 3.3, -1.8,0,0,1085,756,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90400,2021-01-16 18:16:56,36.1607783090682,-96.8350623442712,282.15224,309.1207448,1011.1881731061,1320.3089179061,0,5.6370888,660.44621536,13,4,23.131,1320.3089179061,282.15224,21.8772732,660.44621536,-3.131716,4.697574,0,210.3, 2.8, -1.3,0,0,1093,732,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90500,2021-01-16 18:16:56,36.1607774967743,-96.8350595631454,282.15224,309.1207448,1011.1881731061,1320.3089179061,0,5.8384134,661.06301328,13,4,23.131,1320.3089179061,282.15224,21.8772732,661.06301328,-3.131716,4.921268,0,210.3, 2.4, -1.3,0,0,1097,699,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90600,2021-01-16 18:16:56,36.1607770673862,-96.835056795856,282.15224,309.1207448,1011.1881731061,1320.3089179061,0,5.8384134,661.5485776,13,4,23.131,1320.3089179061,282.15224,21.8772732,661.5485776,-3.131716,4.921268,0,210.2, 2, -2,0,0,1097,673,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90700,2021-01-16 18:16:56,36.1607762376874,-96.835053969401,282.15224,309.0879364,1011.2209815061,1320.3089179061,0,6.0173686,662.17849888,13,4,23.131,1320.3089179061,282.15224,21.8772732,662.17849888,-3.131716,5.144962,0,210.2, 1.6, -3.5,0,0,1089,672,1024,1024,0,0,94,3.948,3.972,3.953,3.966,3.958,3.946,15.662,57.74,1320.3089179061,282.15224,6,P-GPS,
90800,2021-01-16 18:16:56,36.1607756400876,-96.8350509914241,282.15224,309.0879364,1011.2209815061,1320.3089179061,0,6.2186932,662.74936504,13,4,23.2155,1320.3089179061,282.15224,21.8772732,662.74936504,-3.131716,5.368656,0,210.2, 1.1, -5.4,0,0,1063,708,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
90900,2021-01-16 18:16:56,36.1607746688575,-96.8350479159979,282.15224,309.0879364,1011.2209815061,1320.3089179061,0,6.71082,663.45474564,13,4,23.2155,1320.3089179061,282.15224,21.8772732,663.45474564,-3.35541,5.816044,0,210.2, 0.9, -6.8,0,0,1049,758,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91000,2021-01-16 18:16:56,36.1607737893414,-96.8350447414247,282.15224,309.0879364,1011.2209815061,1320.3089179061,0,7.0239916,664.14700288,13,4,23.2155,1320.3089179061,282.15224,21.8772732,664.14700288,-3.579104,6.039738,0,210.2, 1.1, -6.9,0,0,1052,772,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91100,2021-01-16 18:16:56,36.1607726260331,-96.8350414020874,282.15224,309.055128,1011.2537899061,1320.3089179061,0,7.4042714,664.95080868,13,4,23.2155,1320.3089179061,282.15224,21.8772732,664.95080868,-3.579104,6.487126,0,210.2, 1.5, -5.5,0,0,1047,792,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91200,2021-01-16 18:16:56,36.1607715825783,-96.8350378217582,282.15224,309.055128,1011.2537899061,1320.3089179061,0,7.605596,665.7480528,13,4,23.2155,1320.3089179061,282.15224,21.8772732,665.7480528,-3.579104,6.71082,0.223694,210.2, 1.7, -3.4,0,0,1045,820,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91300,2021-01-16 18:16:57,36.160770312861,-96.8350341723316,282.15224,309.0223196,1011.2865983061,1320.3089179061,0,7.9187676,666.63059876,13,4,23.2155,1320.3089179061,282.15224,21.8772732,666.63059876,-3.802798,6.934514,0.223694,210.1, 1.9, -1.3,0,0,1029,869,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91400,2021-01-16 18:16:57,36.1607691674786,-96.8350303419278,282.15224,309.0223196,1011.2865983061,1320.3089179061,0,8.0977228,667.49345968,13,4,23.2155,1320.3089179061,282.15224,21.8772732,667.49345968,-3.802798,7.158208,0.223694,210.1, 2.2, 0.9,0,0,1026,899,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91500,2021-01-16 18:16:57,36.1607678578449,-96.8350265526937,282.15224,308.9895112,1011.3194067061,1320.3089179061,0,8.0082452,668.40881404,13,4,23.2155,1320.3089179061,282.15224,21.8772732,668.40881404,-3.579104,7.158208,0.223694,210.2, 2.5, 3.5,0,0,1028,926,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91600,2021-01-16 18:16:57,36.1607666784867,-96.8350226390165,282.15224,308.9895112,1011.3194067061,1320.3089179061,0,8.0082452,669.29464084,13,4,23.2155,1320.3089179061,282.15224,21.8772732,669.29464084,-3.579104,7.158208,0.223694,210.2, 2.8, 6,0,0,1041,953,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91700,2021-01-16 18:16:57,36.1607654040794,-96.8350188740599,282.15224,308.9567028,1011.3522151061,1320.3089179061,0,7.6950736,670.19687184,13,4,23.2155,1320.3089179061,282.15224,21.8772732,670.19687184,-3.35541,6.934514,0.223694,210.3, 2.8, 8.1,0,0,1052,970,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91800,2021-01-16 18:16:57,36.1607643412396,-96.8350151978943,282.15224,308.9567028,1011.3522151061,1320.3089179061,0,7.493749,671.01708184,13,4,23.2155,1320.3089179061,282.15224,21.8772732,671.01708184,-3.35541,6.71082,0,210.3, 2.9, 9.6,0,0,1054,981,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
91900,2021-01-16 18:16:57,36.160763204716,-96.8350116901428,282.15224,308.9567028,1011.3522151061,1320.3089179061,0,7.2029468,671.84385352,13,4,23.2155,1320.3089179061,282.15224,21.8772732,671.84385352,-3.131716,6.487126,0,210.3, 2.9, 10.8,0,0,1052,985,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92000,2021-01-16 18:16:57,36.1607622365083,-96.8350083955405,282.15224,308.9238944,1011.3850235061,1320.3089179061,0,7.2029468,672.58532336,13,4,23.2155,1320.3089179061,282.15224,21.8772732,672.58532336,-2.908022,6.263432,0,210.3, 2.7, 11.7,0,0,1024,1016,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92100,2021-01-16 18:16:57,36.1607612248408,-96.8350052407457,282.15224,308.9238944,1011.3850235061,1320.3089179061,0,6.3976484,673.3267932,13,4,23.2155,1320.3089179061,282.15224,21.8772732,673.3267932,-2.684328,5.816044,0,210.3, 2.6, 12.3,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92200,2021-01-16 18:16:57,36.1607603758612,-96.8350024643735,282.15224,308.9238944,1011.3850235061,1320.3089179061,0,6.3976484,673.96327616,13,4,23.2155,1320.3089179061,282.15224,21.8772732,673.96327616,-2.460634,5.59235,0,210.3, 2.7, 13.8,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92300,2021-01-16 18:16:57,36.1607595175019,-96.8349997627011,282.15224,308.9238944,1011.3850235061,1320.3089179061,0,5.6147194,674.59647828,13,4,23.2155,1320.3089179061,282.15224,21.8772732,674.59647828,-2.23694,5.144962,0,210.4, 2.6, 15.8,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92400,2021-01-16 18:16:57,36.1607587862915,-96.8349975035404,282.15224,308.9238944,1011.3850235061,1320.3089179061,0,5.1002232,675.12797436,13,4,23.2155,1320.3089179061,282.15224,21.8772732,675.12797436,-2.013246,4.697574,0,210.4, 2.5, 17.2,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92500,2021-01-16 18:16:58,36.160758102814,-96.8349953289264,282.15224,308.9567028,1011.3522151061,1320.3089179061,0,4.6080964,675.63650456,13,4,23.2155,1320.3089179061,282.15224,21.8772732,675.63650456,-1.789552,4.250186,0,210.4, 2.4, 18,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92600,2021-01-16 18:16:58,36.1607574648808,-96.8349937522505,282.15224,308.9567028,1011.3522151061,1320.3089179061,0,4.1159696,676.0498904,13,4,23.2155,1320.3089179061,282.15224,21.8772732,676.0498904,-1.565858,3.802798,0.223694,210.4, 2.2, 18.2,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92700,2021-01-16 18:16:58,36.1607569316892,-96.834992210378,282.15224,308.9567028,1011.3522151061,1320.3089179061,0,3.6238428,676.427187,13,4,23.2155,1320.3089179061,282.15224,21.8772732,676.427187,-1.342164,3.35541,0,210.5, 2.2, 17.9,0,0,1024,1024,1024,1024,0,0,94,3.967,3.991,3.968,3.978,3.983,3.975,14.268,57.92,1320.3089179061,282.15224,6,P-GPS,
92800,2021-01-16 18:16:58,36.1607563015725,-96.8349912331683,282.480324,309.2847868,1011.3522151061,1320.6370019061,0,3.1093466,676.75855184,13,4,23.272,1320.6370019061,282.480324,21.8772732,676.75855184,-1.11847,2.908022,0,210.5, 2.2, 17.3,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
92900,2021-01-16 18:16:58,36.1607558370621,-96.8349902659752,282.480324,309.3175952,1011.3194067061,1320.6370019061,0,2.4158952,677.03742324,13,4,23.272,1320.6370019061,282.480324,21.8772732,677.03742324,-0.894776,2.23694,0,210.5, 2.3, 16.6,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93000,2021-01-16 18:16:58,36.1607551906871,-96.8349898187099,282.480324,309.2847868,1011.3522151061,1320.6370019061,0,1.9908766,677.30645212,13,4,23.272,1320.6370019061,282.480324,21.8772732,677.30645212,-0.894776,1.789552,0,210.5, 2.4, 15.6,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93100,2021-01-16 18:16:58,36.1607547549416,-96.8349893392728,282.480324,309.3175952,1011.3194067061,1320.6370019061,0,1.8119214,677.51314504,13,4,23.272,1320.6370019061,282.480324,21.8772732,677.51314504,-0.894776,1.565858,0,210.6, 2.5, 14.7,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93200,2021-01-16 18:16:58,36.1607540285253,-96.8349892604136,282.480324,309.2847868,1011.3522151061,1320.6370019061,0,1.2974252,677.75920804,13,4,23.272,1320.6370019061,282.480324,21.8772732,677.75920804,-0.671082,1.11847,0,210.6, 2.7, 13.8,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93300,2021-01-16 18:16:58,36.1607535770424,-96.8349891279062,282.480324,309.2847868,1011.3522151061,1320.6370019061,0,1.11847,677.92653088,13,4,23.272,1320.6370019061,282.480324,21.8772732,677.92653088,-0.671082,0.894776,0,210.6, 2.9, 12.9,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93400,2021-01-16 18:16:59,36.1607527174324,-96.8349892863887,282.480324,309.2847868,1011.3522151061,1320.6370019061,0,0.9395148,678.18571724,13,4,23.272,1320.6370019061,282.480324,21.8772732,678.18571724,-0.671082,0.671082,0,210.6, 3, 11.9,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93500,2021-01-16 18:16:59,36.1607521968515,-96.8349893882521,282.480324,309.2847868,1011.3522151061,1320.6370019061,0,0.8052984,678.34319756,13,4,23.272,1320.6370019061,282.480324,21.8772732,678.34319756,-0.671082,0.447388,0,210.6, 3.1, 11,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93600,2021-01-16 18:16:59,36.160751339847,-96.8349896070887,282.480324,309.2519784,1011.3850235061,1320.6370019061,0,0.7158208,678.59582224,13,4,23.272,1320.6370019061,282.480324,21.8772732,678.59582224,-0.671082,0.223694,0,210.6, 3.5, 10.3,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93700,2021-01-16 18:16:59,36.1607508251023,-96.8349898054677,282.480324,309.2519784,1011.3850235061,1320.6370019061,0,0.671082,678.73689836,13,4,23.272,1320.6370019061,282.480324,21.8772732,678.73689836,-0.671082,0,0,210.6, 3.8, 9.5,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93800,2021-01-16 18:16:59,36.1607499446483,-96.834990027445,282.480324,309.2519784,1011.3850235061,1320.6370019061,0,0.447388,678.99608472,13,4,23.272,1320.6370019061,282.480324,21.8772732,678.99608472,-0.447388,0,0,210.6, 4, 8.8,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
93900,2021-01-16 18:16:59,36.1607494141664,-96.8349902632588,282.480324,309.21917,1011.4178319061,1320.6370019061,0,0.447388,679.14044168,13,4,23.272,1320.6370019061,282.480324,21.8772732,679.14044168,-0.447388,0,0.223694,210.6, 4.2, 8.1,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94000,2021-01-16 18:16:59,36.1607486276149,-96.8349904296358,282.480324,309.21917,1011.4178319061,1320.6370019061,0,0.447388,679.37338132,13,4,23.272,1320.6370019061,282.480324,21.8772732,679.37338132,-0.447388,0,0.223694,210.6, 4.5, 7.5,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94100,2021-01-16 18:16:59,36.1607481406971,-96.8349906584889,282.480324,309.21917,1011.4178319061,1320.6370019061,0,0.447388,679.50461492,13,4,23.272,1320.6370019061,282.480324,21.8772732,679.50461492,-0.447388,0,0,210.6, 4.9, 7.1,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94200,2021-01-16 18:16:59,36.1607474329362,-96.8349908159528,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.447388,679.71458868,13,4,23.272,1320.6370019061,282.480324,21.8772732,679.71458868,-0.447388,0,0,210.6, 5.5, 6.7,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94300,2021-01-16 18:16:59,36.1607469879151,-96.8349910414953,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.4921268,679.83269892,13,4,23.272,1320.6370019061,282.480324,21.8772732,679.83269892,-0.447388,-0.223694,0,210.7, 6.1, 6.5,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94400,2021-01-16 18:16:59,36.1607464236657,-96.8349911384353,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.4921268,680.0033026,13,4,23.272,1320.6370019061,282.480324,21.8772732,680.0033026,-0.447388,-0.223694,0,210.7, 6.4, 6.2,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94500,2021-01-16 18:17:00,36.1607460895351,-96.8349913100752,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.3131716,680.09188528,13,4,23.272,1320.6370019061,282.480324,21.8772732,680.09188528,-0.223694,-0.223694,0,210.8, 6.7, 6,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94600,2021-01-16 18:17:00,36.1607457101728,-96.8349913490379,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.3131716,680.20999552,13,4,23.272,1320.6370019061,282.480324,21.8772732,680.20999552,-0.223694,-0.223694,0,210.8, 6.8, 5.6,0,0,1024,1024,1024,1024,0,0,94,3.936,3.948,3.935,3.937,3.935,3.921,17.281,58.1,1320.6370019061,282.480324,6,P-GPS,
94700,2021-01-16 18:17:00,36.160745515489,-96.8349914553154,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0,680.25920812,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.25920812,0,0,0,210.8, 6.9, 5.6,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
94800,2021-01-16 18:17:00,36.160745353739,-96.8349914387626,282.480324,309.1535532,1011.4834487061,1320.6370019061,0,0,680.3149824,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3149824,0,0,0,210.8, 6.3, 5.8,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
94900,2021-01-16 18:17:00,36.1607452987106,-96.8349914593051,282.480324,309.1535532,1011.4834487061,1320.6370019061,0,0,680.3313866,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0,0,0,210.7, 5.7, 6,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
95000,2021-01-16 18:17:00,36.1607453318527,-96.8349914059966,282.480324,309.1535532,1011.4834487061,1320.6370019061,0,0,680.32482492,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0,0,0,210.6, 5.1, 6.2,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
95100,2021-01-16 18:17:00,36.160745404807,-96.8349914037895,282.480324,309.1535532,1011.4834487061,1320.6370019061,0,0,680.30185904,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0,0,0.223694,210.6, 4.8, 6.5,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
95200,2021-01-16 18:17:00,36.160745554259,-96.834991348274,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0,680.26248896,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0,0,0.223694,210.5, 4.4, 6.4,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
95300,2021-01-16 18:17:00,36.1607457080884,-96.8349913368143,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.223694,680.21327636,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0.223694,0,0,210.5, 4.2, 6.2,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
95400,2021-01-16 18:17:01,36.1607459456067,-96.8349913399551,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.223694,680.1345362,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0.223694,0,0,210.5, 4.2, 5.7,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
95500,2021-01-16 18:17:01,36.1607461569657,-96.8349913625348,282.480324,309.1863616,1011.4506403061,1320.6370019061,0,0.223694,680.06235772,13,4,22.8265,1320.6370019061,282.480324,21.8772732,680.3313866,0.223694,0,0,210.5, 4, 5.3,0,0,1024,1024,1024,1024,0,0,94,3.904,3.916,3.907,3.906,3.905,3.891,20.013,58.1,1320.6370019061,282.480324,6,P-GPS,
